kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v2-rodinia-2.4.sm_75.ptx 379 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 378 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 377 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 376 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 375 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 374 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 373 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 372 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 295 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 294 : 64 192 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 293 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 292 : 64 192 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 291 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 290 : 64 192 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 289 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 288 : 64 192 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 287 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 286 : 64 192 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 285 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 284 : 64 2112 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 283 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 282 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 471 : 2 14 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 134 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 301 : 60 540 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 470 : 2 18 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 133 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 300 : 60 480 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 469 : 2 16 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 132 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 299 : 60 540 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 468 : 2 16 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 131 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 298 : 60 480 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 130 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 129 : 64 256 0 0 0 2 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 465 : 62 434 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 128 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 464 : 64 12 0 0 0 0 0 0 2 
srad_v2-rodinia-2.4.sm_75.ptx 127 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 126 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 462 : 64 0 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 125 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 461 : 64 576 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 124 : 64 512 0 0 0 2 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 460 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 123 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 459 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 122 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 458 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 121 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 457 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 120 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 454 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 117 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 453 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 116 : 64 704 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 452 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 115 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 451 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 114 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 281 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 450 : 64 256 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 113 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 280 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 434 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 97 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 433 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 96 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 432 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 95 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 431 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 94 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 430 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 93 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 429 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 92 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 408 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 71 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 238 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 407 : 64 704 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 70 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 237 : 64 4352 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 406 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 69 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 236 : 64 4352 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 405 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 68 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 235 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 404 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 67 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 234 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 403 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 66 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 233 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 402 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 65 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 232 : 64 2752 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 401 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 64 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 231 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 400 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 63 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 230 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 399 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 62 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 229 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 394 : 64 576 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 57 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 224 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 135 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 302 : 60 600 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 393 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 56 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 223 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 395 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 58 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 225 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 396 : 64 256 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 59 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 226 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 397 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 60 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 227 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 398 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 61 : 64 192 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 228 : 64 2752 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 409 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 72 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 239 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 410 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 73 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 240 : 64 4352 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 153 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 411 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 74 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 241 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 154 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 412 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 75 : 64 576 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 242 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 492 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 155 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 413 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 76 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 243 : 64 2752 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 493 : 64 448 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 156 : 64 256 0 0 0 2 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 414 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 77 : 64 576 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 244 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 494 : 64 448 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 157 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 415 : 64 0 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 78 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 245 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 79 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 246 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 417 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 80 : 64 576 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 247 : 64 2752 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 497 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 160 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 418 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 81 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 248 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 498 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 161 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 419 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 82 : 64 704 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 249 : 64 4352 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 499 : 64 256 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 162 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 420 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 83 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 250 : 64 1600 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 500 : 64 2112 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 163 : 64 256 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 421 : 64 704 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 84 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 251 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 501 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 164 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 422 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 85 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 252 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 502 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 165 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 86 : 64 384 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 253 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 503 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 166 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 87 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 254 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 504 : 64 256 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 167 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 425 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 88 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 255 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 505 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 168 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 426 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 89 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 256 : 64 0 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 506 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 169 : 64 2112 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 427 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 90 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 257 : 64 448 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 428 : 64 256 0 0 0 2 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 91 : 64 704 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 507 : 64 256 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 170 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 508 : 64 2112 0 4 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 171 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 509 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 172 : 64 10 0 0 0 0 0 0 2 
srad_v2-rodinia-2.4.sm_75.ptx 211 : 2 16 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 212 : 2 18 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 511 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 174 : 62 372 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 512 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 175 : 62 434 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 513 : 64 4352 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 176 : 62 310 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 514 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 177 : 62 496 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 515 : 64 4352 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 178 : 62 558 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 516 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 179 : 62 620 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 517 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 180 : 62 744 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 518 : 64 512 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 181 : 62 14 0 0 0 0 0 0 2 
srad_v2-rodinia-2.4.sm_75.ptx 520 : 64 192 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 183 : 60 540 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 521 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 184 : 60 300 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 522 : 64 2112 0 2 2 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 185 : 60 480 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 523 : 64 192 0 0 0 8 2 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 186 : 60 540 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 524 : 64 320 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 187 : 60 600 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 188 : 60 720 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 189 : 60 0 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 191 : 60 540 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 192 : 60 300 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 193 : 60 480 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 194 : 60 540 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 195 : 60 600 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 196 : 60 720 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 197 : 60 0 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 199 : 60 540 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 303 : 60 480 0 0 0 0 0 0 0 
srad_v2-rodinia-2.4.sm_75.ptx 215 : 64 2112 0 2 2 0 0 0 0 
